NtsbNo,EventType,Mkey,EventDate,City,State,Country,ReportNo,N#,SerialNumber,HasSafetyRec,Mode,TopicMode,ReportType,OriginalPublishedDate,DocketOriginalPublishedDate,HighestInjuryLevel,FatalInjuryCount,SeriousInjuryCount,MinorInjuryCount,OnboardInjuryCount,OnGroundInjuryCount,ProbableCause,Findings,EventID,Latitude,Longitude,Make,Model,AirCraftCategory,AirportID,AirportName,AmateurBuilt,NumberOfEngines,EngineType,Scheduled,PurposeOfFlight,FAR,AirCraftDamage,WeatherCondition,Operator,BroadPhaseofFlight,ReportStatus,RepGenFlag,MostRecentReportType,DocketUrl,ReportUrl,first_bad_date,second_bad_date
ERA26LA003,Accident,201785,2025-10-06,West Milford,NJ,USA,NA,N677DM,172S9661,False,Aviation,Aviation,Approved by Office Director,2025-12-04,NA,Minor,0,0,2,2,0,"The pilot’s failure to adequate clearance from obstacles while maneuvering during the landing approach and the instructor pilot’s delayed remedial action, which resulted in the airplane contacting a tree and terrain.",Personnel issues - Action/decision - Info processing/decision - Pilot; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Personnel issues - Action/decision - Action - Instructor/check pilot,Accident,41.131389,-74.34185,CESSNA,172,Airplane,4N1,GREENWOOD LAKE,False,1,Reciprocating,False,Instructional,091,Substantial,Visual (VMC),AIR FLEET TRAINING SYSTEMS INC,Maneuvering; Maneuvering,Completed,False,Approved by Office Director,NA,NA,10/6/2025,6-10-2025
ERA25LA045,Accident,195481,2024-11-06,Fairfield Township,NJ,USA,NA,N793RG; N793RG,TH-2309; TH-2309,False,Aviation,Aviation,Approved by Office Director,2025-01-23,NA,None,0,0,0,0,0,The pilot’s failure to properly configure the landing gear for landing.,Aircraft - Aircraft systems - Landing gear system - Incorrect use/operation; Personnel issues - Action/decision - Action - Pilot,Accident,40.875225,-74.28135,HAWKER BEECHCRAFT CORP; HAWKER BEECHCRAFT CORP,G58; G58,Airplane; Airplane,CDW,Essex County Airport,False,2,Reciprocating; Reciprocating,False,Personal,091; 091,Substantial; Substantial,Visual (VMC); Visual (VMC),On File; On File,Landing; Landing,Completed,False,Approved by Office Director,NA,NA,11/6/2024,6-11-2024
ERA25LA081,Accident,199452,2024-12-19,Lakewood,NJ,USA,NA,N12194,17261875,False,Aviation,Aviation,Approved by Office Director,2025-04-22,NA,Minor,0,0,1,1,0,"The pilot’s delay in performing a go-around, which resulted in a collision with trees at the end of the runway.",Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Personnel issues - Action/decision - Action - Pilot,Accident,40.067182,-74.176655,CESSNA,172,Airplane,N12,Lakewood,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),On File,Approach,Completed,False,Approved by Office Director,NA,NA,12/19/2024,19-12-2024
ERA25LA092,Accident,199514,2024-12-14,Englishtown,NJ,USA,NA,N9137H; N9137H; N8454H; N8454H,17265966; 17265966; 28-8290050; 28-8290050,False,Aviation,Aviation,Approved by Office Director,2025-07-17,NA,None,0,0,0,0,0,"The high wing airplane flight crew’s failure to maintain directional control while taxiing, which resulted in a collision with the stationary low wing airplane.",Personnel issues - Task performance - Use of equip/info - Instructor/check pilot; Personnel issues - Task performance - Use of equip/info - Student/instructed pilot; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Personnel issues - Task performance - Use of equip/info - Pilot of other aircraft,Accident,40.326551,-74.351667,CESSNA; CESSNA; PIPER; PIPER,172M; 172M; PA28; PA28,Airplane; Airplane; Airplane; Airplane,3N6,OLD BRIDGE,False,1,Reciprocating; Reciprocating; Reciprocating; Reciprocating,False,Instructional; Instructional,091; 091; 091; 091,Substantial; Substantial; Minor; Minor,Visual (VMC),PILOTS FLYING SCHOOL LLC; PILOTS FLYING SCHOOL LLC; PILOTS FLYING SCHOOL LLC; PILOTS FLYING SCHOOL LLC,Taxi; Taxi; Taxi,Completed,False,Approved by Office Director,NA,NA,12/14/2024,14-12-2024
ERA25LA105,Accident,199598,2025-01-12,Fairfield,NJ,USA,NA,N711AV; N711AV,44-7995215; 44-7995215,False,Aviation,Aviation,Approved by Office Director,2025-04-22,NA,None,0,0,0,0,0,"The pilot’s failure to extend the landing gear prior to landing, which resulted in a gear up landing. Contributing to the accident was the flight instructor’s inadequate supervision of the pilot receiving instruction.",Personnel issues - Action/decision - Action - Student/instructed pilot; Personnel issues - Action/decision - Info processing/decision - Instructor/check pilot; Aircraft - Aircraft systems - Landing gear system - Not used/operated,Accident,40.874769,-74.281203,PIPER; PIPER,PA44; PA44,Airplane; Airplane,CDW,ESSEX COUNTY,False,2,Reciprocating; Reciprocating,False,Instructional,091; 091,Substantial; Substantial,Visual (VMC); Visual (VMC),AA AERO INC; AA AERO INC,Landing,Completed,False,Approved by Office Director,NA,NA,1/12/2025,12-1-2025
DCA25FA148,Incident,199780,2025-03-01,Newark,NJ,USA,NA,N178FE,63109,False,Aviation,Aviation,Approved by Office Director,NA,NA,None,0,0,0,0,0,NA,NA,Incident,40.69248,-74.168687,BOEING,767,Airplane,EWR,NEWARK LIBERTY INTL,False,2,NA,False,NA,121,Minor,Visual (VMC),FEDERAL EXPRESS CORP,InitialClimb; InitialClimb; InitialClimb; InitialClimb,Ongoing,False,Approved by Office Director,NA,NA,3/1/2025,1-3-2025
ERA25FA158,Accident,199937,2025-03-30,Franklin Township,NJ,USA,NA,N319TM,9993,False,Aviation,Aviation,Approved by Office Director,NA,NA,Fatal,1,0,0,1,0,NA,NA,Accident,40.472693,-74.539324,CIRRUS DESIGN CORP,SR22,Airplane,NA,NA,False,1,NA,False,Personal,091,Substantial,Instrument (IMC); Instrument (IMC),Elite Flight Experience,InitialClimb,Ongoing,False,Approved by Office Director,NA,NA,3/30/2025,30-3-2025
ERA25MA171,Accident,199991,2025-04-10,Jersey City,NJ,USA,NA,N216MH,52296,False,Aviation,Aviation,Approved by Office Director,NA,NA,Fatal,6,0,0,6,0,NA,NA,Accident,40.728895,-74.027206,BELL,206L-4,Helicopter,NA,NA,False,1,NA,False,Aerial observation,091,Destroyed,Visual (VMC),On File,Enroute; Enroute; Enroute,Ongoing,False,Approved by Office Director,NA,NA,4/10/2025,10-4-2025
ERA25FA202,Accident,200165,2025-05-16,Pittstown,NJ,USA,NA,N3300K,02325AM-4,False,Aviation,Aviation,Approved by Office Director,NA,NA,Fatal,1,0,0,1,0,NA,NA,Accident,40.596206,-75.015399,HARTEVELD DREW J,CHINOOK PLUS 2,Airplane,N85,Alexandria Airport,True,1,NA,False,Personal,091,Destroyed,Visual (VMC),On File,InitialClimb,Ongoing,False,Approved by Office Director,NA,NA,5/16/2025,16-5-2025
ERA24LA182,Accident,194103,2024-04-16,Sussex,NJ,USA,NA,N150RZ,15074929,False,Aviation,Aviation,Approved by Office Director,2024-06-21,NA,Minor,0,0,0,1,0,"The student pilot’s failure to maintain airplane control during a go-around attempt in a gusting left crosswind, resulting in an aerodynamic stall and collision with terrain.",Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Personnel issues - Task performance - Use of equip/info - Student/instructed pilot,Accident,41.200214,-74.623035,CESSNA,150L,Airplane,FWN,Sussex Airport,False,1,Reciprocating,False,Instructional,091,Substantial,Visual (VMC),On File,Approach; Approach; UncontrolledDescent,Completed,False,Approved by Office Director,NA,NA,4/16/2024,16-4-2024
ERA24LA190,Accident,194139,2024-04-22,Lumberton Township,NJ,USA,NA,N53EM,MC-395,False,Aviation,Aviation,Approved by Office Director,2025-01-16,NA,Minor,0,0,0,1,0,"The pilot/owner’s failure to ensure adequate maintenance of the airplane, which resulted in a partial loss of engine power during takeoff.",Personnel issues - Task performance - Maintenance - Owner/builder; Aircraft - Aircraft power plant - Engine (reciprocating) - Damaged/degraded; Aircraft - Aircraft power plant - Engine (reciprocating) - Not serviced/maintained,Accident,39.934278,-74.807222,BEECH,B24R,Airplane,N14,FLYING W,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),On File,UncontrolledDescent; Takeoff,Completed,False,Approved by Office Director,NA,NA,4/22/2024,22-4-2024
ERA24LA225,Accident,194302,2024-05-20,Milford,NJ,USA,NA,N86RL,459,False,Aviation,Aviation,Approved by Office Director,2024-06-28,NA,Minor,0,0,1,1,0,"The pilot’s lack of familiarity with the airplane’s fuel system, which resulted in a total loss of engine power due to fuel exhaustion.",Personnel issues - Experience/knowledge - Knowledge - Pilot; Aircraft - Fluids/misc hardware - Fluids - Fluid management,Accident,40.59154,-75.124274,NICKLE C R,ACRO II,Airplane,NA,NA,True,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),On File,EmergencyDescent; Enroute; Landing,Completed,False,Approved by Office Director,NA,NA,5/20/2024,20-5-2024
ERA24LA247,Accident,194404,2024-06-05,Southampton Township,NJ,USA,NA,N208DB,C0259,False,Aviation,Aviation,Approved by Office Director,2024-08-30,NA,None,0,0,0,0,0,The flight instructor’s failure to maintain control of the airplane during a low approach and subsequent go-around in turbulent wind conditions.,Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Environmental issues - Conditions/weather/phenomena - Turbulence - Response/compensation; Personnel issues - Task performance - Use of equip/info - Instructor/check pilot,Accident,39.904424,-74.749138,DIAMOND AIRCRAFT IND INC,DA20-C1,Airplane,JY73,RED LION,False,1,Reciprocating,False,Instructional,091,Substantial,Visual (VMC); Visual (VMC),Freeflight Aviation LLC,Approach; Approach; Approach,Completed,False,Approved by Office Director,NA,NA,6/5/2024,5-6-2024
ERA24LA333,Accident,194821,2024-07-31,Egg Harbor City,NJ,USA,NA,N124RR,2745,False,Aviation,Aviation,Approved by Office Director,2025-04-23,NA,None,0,0,0,0,0,"A partial loss of engine power due to the fatigue failure of the alternate air valve, which separated and partially obstructed the engine’s induction system.",Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Attain/maintain not possible; Aircraft - Aircraft power plant - Power plant - Failure; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Attain/maintain not possible; Aircraft - Aircraft power plant - Power plant - Fatigue/wear/corrosion,Accident,39.508922,-74.546326,CIRRUS DESIGN CORP,SR20,Airplane,ACY,ATLANTIC CITY INTL,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),FLORALYN AVIATION LLC,Enroute; Enroute,Completed,False,Approved by Office Director,NA,NA,7/31/2024,31-7-2024
ERA24LA359,Accident,195013,2024-08-27,Sussex,NJ,USA,NA,N9580S,30,False,Aviation,Aviation,Approved by Office Director,2024-12-19,NA,Minor,0,0,0,1,0,"The pilot’s failure to properly secure the left wing fuel cap, which resulted in a total loss of engine power due to fuel exhaustion.",Aircraft - Aircraft systems - Fuel system - Incorrect use/operation; Personnel issues - Task performance - Inspection - Pilot,Accident,41.211391,-74.602366,CHAMPION,7ECA,Airplane,NA,NA,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC); Visual (VMC); Visual (VMC),On File,EmergencyDescent; Enroute; Standing; Enroute,Completed,False,Approved by Office Director,NA,NA,8/27/2024,27-8-2024
ERA24LA369,Accident,195066,2024-09-04,Somerville,NJ,USA,NA,N512AF,28020043,False,Aviation,Aviation,Approved by Office Director,NA,NA,Minor,0,0,0,1,0,NA,NA,Accident,40,-74,PIPER,PA-28-181,Airplane,SMQ,SOMERSET,False,1,NA,False,Instructional,091,Substantial,Visual (VMC),On File,Approach,Ongoing,False,Approved by Office Director,NA,NA,9/4/2024,4-9-2024
ERA23LA333,Accident,192851,2023-08-11,Port Norris,NJ,USA,NA,N5453K,17274119,False,Aviation,Aviation,Approved by Office Director,2024-06-26,NA,None,0,0,0,0,0,"The pilot’s improper fuel management, which resulted in fuel starvation and a total loss of engine power.",Personnel issues - Task performance - Use of equip/info - Pilot; Aircraft - Fluids/misc hardware - Fluids - Fluid management,Accident,39.25,-75.06,CESSNA,172,Airplane,MIV,Millville Municipal,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),On File,EmergencyDescent; Enroute; Landing,Completed,False,Approved by Office Director,NA,NA,8/11/2023,11-8-2023
ERA23LA339,Accident,192888,2023-08-09,Princeton,NJ,USA,NA,N172FW,17280080,False,Aviation,Aviation,Approved by Office Director,2023-12-07,NA,None,0,0,0,0,0,"The pilot’s inadequate compensation for the prevailing wind conditions during takeoff, which resulted in a loss of control and subsequent collision with trees.",Personnel issues - Task performance - Use of equip/info - Pilot; Environmental issues - Conditions/weather/phenomena - Wind - Response/compensation,Accident,40.399089,-74.659006,CESSNA,172R,Airplane,39N,PRINCETON,False,1,Reciprocating,False,Instructional,091,Substantial,Visual (VMC),On File,Takeoff,Completed,False,Approved by Office Director,NA,NA,8/9/2023,9-8-2023
ERA23FA357,Accident,192977,2023-08-31,Kingston,NJ,USA,NA,N2356M,2262,False,Aviation,Aviation,Approved by Office Director,2025-02-20,NA,Fatal,1,0,0,1,0,"A loss of control, which resulted in the main rotor blade severing the tail boom, for reasons that could not be determined.",Not determined - Not determined - (general) - Unknown/Not determined,Accident,40.372604,-74.619764,ROBINSON HELICOPTER,R22 BETA,Helicopter,39N,PRINCETON,False,1,Reciprocating,False,Instructional,091,Substantial,Visual (VMC),N112VG LLC,Maneuvering; Maneuvering; Maneuvering,Completed,False,Approved by Office Director,NA,NA,8/31/2023,31-8-2023
ERA23FA358,Accident,192992,2023-09-03,Toms River,NJ,USA,NA,N420PB,1288,False,Aviation,Aviation,Approved by Office Director,2025-08-20,NA,Fatal,1,0,0,1,0,"The pilot's failure to maintain a positive climb rate after takeoff due to spatial disorientation (somatogravic illusion), which resulted in impact with trees and terrain.",Environmental issues - Physical environment - Object/animal/substance - Not specified; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Personnel issues - Psychological - Perception/orientation/illusion - Pilot; Environmental issues - Conditions/weather/phenomena - Light condition - Ability to respond/compensate,Accident,39.92018,-74.3148,CIRRUS,SR20,Airplane,MJX,Ocean County,False,1,Reciprocating,False,Instructional,091,Destroyed,Visual (VMC),On File,InitialClimb,Completed,False,Approved by Office Director,NA,NA,9/3/2023,3-9-2023
ERA23LA371,Accident,193065,2023-09-14,Cross Keys,NJ,USA,NA,N2880S,15066780,False,Aviation,Aviation,Approved by Office Director,2024-02-20,NA,Serious,0,0,0,1,0,"The pilot’s failure to maintain adequate airspeed during the banner pickup, which resulted in a low altitude aerodynamic stall/spin.",Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Personnel issues - Task performance - Use of equip/info - Pilot,Accident,39.705476,-75.033003,CESSNA,150G,Airplane,17N,CROSS KEYS,False,1,Reciprocating,False,Banner tow,091,Substantial,Visual (VMC); Visual (VMC); Visual (VMC),HIGH EXPOSURE INC,UncontrolledDescent; InitialClimb,Completed,False,Approved by Office Director,NA,NA,9/14/2023,14-9-2023
ERA24LA048,Accident,193426,2023-11-20,Blairstown,NJ,USA,NA,N739MK,17270649,False,Aviation,Aviation,Approved by Office Director,2024-01-25,NA,None,0,0,0,0,0,"The student pilot’s improper control inputs and the flight instructor’s delayed remedial action, which resulted in a loss of control during an attempted go-around.",Personnel issues - Task performance - Use of equip/info - Student/instructed pilot; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Personnel issues - Action/decision - Action - Instructor/check pilot,Accident,40.971133,-74.997504,CESSNA,172N,Airplane,1N7,BLAIRSTOWN,False,1,Reciprocating,False,Instructional,091,Substantial,Visual (VMC),On File,Approach; Approach,Completed,False,Approved by Office Director,NA,NA,11/20/2023,20-11-2023
ERA24FA069,Accident,193546,2023-12-20,Hammonton,NJ,USA,NA,N606HD,7601,False,Aviation,Aviation,Approved by Office Director,2026-03-12,NA,Fatal,2,0,0,2,0,The helicopter’s gradual descent and impact with terrain for reasons that could not be determined.,Not determined - Not determined - (general) - Unknown/Not determined; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained,Accident,39.713917,-74.687567,AMERICAN EUROCOPTER CORP,AS350B2,Helicopter,NA,NA,False,1,Turbo shaft,False,Other work use,091,Destroyed,Visual (VMC),US HELICOPTERS INC,Post-Impact; Enroute,Completed,False,Approved by Office Director,NA,NA,12/20/2023,20-12-2023
ENG23LA045,Incident,193675,2023-09-21,Linden,NJ,USA,NA,N406TD,53745,False,Aviation,Aviation,Approved by Office Director,2024-06-28,NA,NA,0,0,0,0,0,The fracture of the upper-left tail boom attachment bolt due to abnormal loading of the bolt caused by a gap and misalignment between the upper-left longeron and the tail boom. Contributing to this incident was the lack of a check to verify the absence of gaps or misalignments at the conclusion of installation for the upper-left longeron.,Aircraft - Aircraft structures - Fuselage - Related maintenance info; Aircraft - Aircraft structures - Fuselage - Damaged/degraded; Aircraft - Aircraft structures - Fuselage - Incorrect service/maintenance,Incident,40.616379,-74.242562,BELL,407,Helicopter,NA,NA,False,NA,NA,False,Unknown,UNK,None,Unknown,Helicopter Flight Services Inc.,Unknown; Unknown; Unknown,Completed,False,Approved by Office Director,NA,NA,9/21/2023,21-9-2023
DCA24LA094,Incident,193768,2024-02-06,Newark,NJ,USA,AIR2409,N47280,64614,True,Aviation,Aviation,Approved by Office Director,NA,NA,None,0,0,0,0,0,NA,NA,Incident,40.692501,-74.168701,BOEING,737-8,Airplane,EWR,Newark Liberty International Airport,False,2,NA,True,Flight test,121,None,Visual (VMC),UNITED AIRLINES INC,Landing,Ongoing,False,Approved by Office Director,NA,NA,2/6/2024,6-2-2024
ERA23LA107,Accident,106560,2023-01-01,Old Bridge,NJ,USA,NA,N8282K,32R-8129002,False,Aviation,Aviation,Approved by Office Director,2023-06-15,NA,None,0,0,0,0,0,The pilot’s failure to maintain adequate clearance from trees during the landing approach.,Personnel issues - Action/decision - Info processing/decision - Pilot; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained,Accident,40.333721,-74.342052,PIPER,PA-32R-301T,Airplane,3N6,OLD BRIDGE,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),On File,Approach,Completed,False,Approved by Office Director,NA,NA,1/1/2023,1-1-2023
ERA23LA176,Accident,106991,2023-04-01,Wall Township,NJ,USA,NA,N85AV; N85AV,7500085; 7500085,False,Aviation,Aviation,Approved by Office Director,2023-06-29,NA,None,0,0,0,0,0,The pilots’ loss of directional control while landing in gusting wind conditions which resulted in a runway excursion. Also contributing was the flight crew’s decision to land at an airport where there was a rapidly approaching severe thunderstorm.,Environmental issues - Conditions/weather/phenomena - Wind - Effect on operation; Personnel issues - Action/decision - Info processing/decision - Flight crew; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Environmental issues - Conditions/weather/phenomena - Convective weather - Decision related to condition,Accident,40.184921,-74.121869,CESSNA; CESSNA,750; 750,Airplane; Airplane,BLM,MONMOUTH EXECUTIVE AIRPORT,False,2,Turbo fan; Turbo fan,False,Positioning,091; 091,Substantial; Substantial,Visual (VMC); Visual (VMC); Visual (VMC),"USAC Airways 693, LLC; USAC Airways 693, LLC",Landing; Landing; Landing,Completed,False,Approved by Office Director,NA,NA,4/1/2023,1-4-2023
ERA23LA225,Accident,130453,2023-05-06,Hillsborough Township,NJ,USA,NA,N262MK,25-0773,False,Aviation,Aviation,Approved by Office Director,2024-06-05,NA,Minor,0,0,1,1,0,"The partial loss of engine power due to maintenance personnel’s failure to ensure that the ignition harnesses were properly secured and the pilot’s inappropriate pitch control inputs, which resulted in the airplane exceeding its critical angle of attack and subsequently entering an aerodynamic stall.",Aircraft - Aircraft power plant - Ignition system - Inadequate inspection; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Capability exceeded; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Incorrect use/operation; Personnel issues - Task performance - Use of equip/info - Pilot; Personnel issues - Task performance - Inspection - Maintenance personnel,Accident,40.522658,-74.599896,MOONEY AIRCRAFT CORP.,M20K,Airplane,47N,Central Jersey Regional Airport,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),On File,InitialClimb; InitialClimb; UncontrolledDescent; Standing,Completed,False,Approved by Office Director,NA,NA,5/6/2023,6-5-2023
ENG23LA031,Incident,192493,2023-06-28,Newark,NJ,USA,NA,N37516; N37516,43454; 43454,False,Aviation,Aviation,Approved by Office Director,2025-01-29,NA,None,0,0,0,0,0,A No. 1 (left) engine fire due a fuel leak that originated from the fuel nozzle 17 b-nut connection that was not properly torqued in accordance with the aircraft maintenance manual procedure.,Personnel issues - Task performance - Maintenance - Maintenance personnel; Aircraft - Aircraft power plant - Engine fuel and control - Incorrect service/maintenance; Aircraft - Aircraft power plant - Engine fuel and control - Design; Organizational issues - Support/oversight/monitoring - Oversight - Maintenance provider,Incident,40.688689,-74.173724000000007,BOEING; BOEING,737-9; 737-9,Airplane; Airplane,EWR,NEWARK LIBERTY INTL,False,2,Turbo fan; Turbo fan,True,NA,121; 121,Minor; Minor,Unknown,United Airlines; United Airlines,Taxi,Completed,False,Approved by Office Director,NA,NA,6/28/2023,28-6-2023
