NtsbNo,EventType,Mkey,EventDate,City,State,Country,ReportNo,N#,SerialNumber,HasSafetyRec,Mode,TopicMode,ReportType,OriginalPublishedDate,DocketOriginalPublishedDate,HighestInjuryLevel,FatalInjuryCount,SeriousInjuryCount,MinorInjuryCount,OnboardInjuryCount,OnGroundInjuryCount,ProbableCause,Findings,EventID,Latitude,Longitude,Make,Model,AirCraftCategory,AirportID,AirportName,AmateurBuilt,NumberOfEngines,EngineType,Scheduled,PurposeOfFlight,FAR,AirCraftDamage,WeatherCondition,Operator,BroadPhaseofFlight,ReportStatus,RepGenFlag,MostRecentReportType,DocketUrl,ReportUrl,first_bad_date,second_bad_date
ERA25LA063,Accident,195567,2024-11-20,Concord,NH,USA,NA,N1666R,CH2-0899-1897,False,Aviation,Aviation,Approved by Office Director,2025-07-17,NA,None,0,0,0,0,0,The pilot’s failure to maintain directional control and eventual stall/mush of the airplane while trying to secure an open door in flight.,Personnel issues - Task performance - Use of equip/info - Pilot; Aircraft - Aircraft structures - Doors - Incorrect use/operation,Accident,43.202722,-71.502278,HOLTZ RODNEY R,CHALLENGER II,Airplane,CON,CONCORD MUNI,True,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC); Visual (VMC),On File,Standing; Takeoff,Completed,False,Approved by Office Director,NA,NA,11/20/2024,20-11-2024
ERA25LA115,Accident,199683,2025-02-11,Hampton,NH,USA,NA,N77989,3716,False,Aviation,Aviation,Approved by Office Director,2025-12-17,NA,None,0,0,0,0,0,"The pilot’s failure to maintain adequate airspeed while maneuvering to land, which resulted in an exceedance of the airplane’s critical angle of attack and subsequent aerodynamic stall.",Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Personnel issues - Task performance - Use of equip/info - Pilot,Accident,42.956899,-70.830757,LUSCOMBE,8A,Airplane,7B3,HAMPTON AIRFIELD,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),On File,Approach,Completed,False,Approved by Office Director,NA,NA,2/11/2025,11-2-2025
ERA25LA128,Accident,199759,2025-02-23,Alton Bay,NH,USA,NA,N321TB,E-1998,False,Aviation,Aviation,Approved by Office Director,2025-11-06,NA,None,0,0,0,0,0,"The pilot’s failure to maintain an appropriate glide path during the landing approach, which resulted in in the airplane contacting a snowbank short of the runway.",Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Personnel issues - Action/decision - Info processing/decision - Pilot,Accident,43,-71,BEECH,A36,Airplane,B18,Alton Bay,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),On File,Landing; Landing,Completed,False,Approved by Office Director,NA,NA,2/23/2025,23-2-2025
ERA24LA242,Accident,194372,2024-06-01,Danbury,NH,USA,NA,N8045H,86-0633,False,Aviation,Aviation,Approved by Office Director,2024-08-30,NA,Serious,0,1,0,1,0,"The pilot’s inadequate compensation for the prevailing wind conditions, which resulted in a loss of control during landing.",Environmental issues - Conditions/weather/phenomena - Wind - Response/compensation; Personnel issues - Task performance - Use of equip/info - Pilot,Accident,43.531656,-71.925235,HUGHES,269A,Helicopter,NA,NA,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),On File,Landing; Landing,Completed,False,Approved by Office Director,NA,NA,6/1/2024,1-6-2024
ERA24LA276,Accident,194554,2024-06-25,New Ipswich,NH,USA,NA,N453TS,1LK524C,False,Aviation,Aviation,Approved by Office Director,2025-05-14,NA,Minor,0,0,1,1,0,A total loss of engine power due to the exhaust muffler and tailpipe assembly separating from its attach points and impacting the propeller.,Aircraft - Aircraft power plant - Engine exhaust - Failure; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Attain/maintain not possible; Aircraft - Aircraft propeller/rotor - (general) - Damaged/degraded,Accident,42.784492,-71.909753,SNYDER,SEAREY,Airplane,NA,NA,True,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC); Visual (VMC),On File,Approach; Approach; Enroute; Enroute,Completed,False,Approved by Office Director,NA,NA,6/25/2024,25-6-2024
ERA24LA291,Accident,194610,2024-06-02,Benton,NH,USA,NA,N152SS,1502,False,Aviation,Aviation,Approved by Office Director,2024-11-08,NA,None,0,0,0,0,0,"An encounter with atmospheric conditions where the lift was not sufficient to maintain flight, resulting in collision with trees.",Environmental issues - Conditions/weather/phenomena - Temp/humidity/pressure - Effect on operation,Accident,44.0437,-71.90775,BURKHART GROB FLUGZEUGBAU,G102 ASTIR CS,Glider,NA,NA,False,0,NA,False,Personal,091,Substantial,Visual (VMC),On File,Maneuvering; Maneuvering,Completed,False,Approved by Office Director,NA,NA,6/2/2024,2-6-2024
ERA24LA329,Accident,194792,2024-07-27,Moultonborough,NH,USA,NA,N291RP,17274327,False,Aviation,Aviation,Approved by Office Director,2025-03-20,NA,None,0,0,0,0,0,"The student pilot’s improper remedial response to a bounced landing, which resulted in a hard landing.",Personnel issues - Task performance - Use of equip/info - Student/instructed pilot,Accident,43.767457,-71.387626,CESSNA,172P,Airplane,4MB,MOULTONBOROUGH,False,1,Reciprocating,False,Instructional,091,Substantial,Visual (VMC),On File,Landing,Completed,False,Approved by Office Director,NA,NA,7/27/2024,27-7-2024
ERA23LA318,Accident,192750,2023-07-31,Laconia,NH,USA,NA,N9855A,7548,False,Aviation,Aviation,Approved by Office Director,2025-06-04,NA,None,0,0,0,0,0,"The pilot’s failure to maintain directional control of the tailwheel-equipped airplane, which resulted in a ground-loop.",Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Capability exceeded; Personnel issues - Task performance - Use of equip/info - Pilot,Accident,43.573042,-71.417842,CESSNA,195A,Airplane,LCI,LACONIA MUNI,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC); Visual (VMC); Visual (VMC); Visual (VMC),On File,Landing; Landing,Completed,False,Approved by Office Director,NA,NA,7/31/2023,31-7-2023
ERA23LA360,Accident,192999,2023-09-01,Moultonborough,NH,USA,NA,N2480Y,CH20394-4139,False,Aviation,Aviation,Approved by Office Director,2025-04-01,NA,None,0,0,0,0,0,A loss of engine power due to a loss of compression in one of the engine’s two cylinders.,Aircraft - Aircraft power plant - (general) - Failure; Personnel issues - Action/decision - Action - Maintenance personnel; Aircraft - Aircraft power plant - Engine fuel and control - Incorrect service/maintenance,Accident,43.755385,-71.418589,BROWN BENJAMIN C,CHALLENGER II,Airplane,4MB,MOULTONBOROUGH,True,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),On File,Takeoff; Landing; Landing,Completed,False,Approved by Office Director,NA,NA,9/1/2023,1-9-2023
ERA23FA384,Accident,193165,2023-09-30,Gilford,NH,USA,NA,N6312G,15071812,False,Aviation,Aviation,Approved by Office Director,2025-02-20,NA,Fatal,0,0,0,1,0,The pilot’s loss of control during visual flight rules flight in night instrument meteorological conditions due to spatial disorientation. Contributing to the accident was the pilot’s motivation to depart on the flight despite being made aware that conditions might be unsafe and his continuation of the flight as weather conditions deteriorated.,Personnel issues - Action/decision - Info processing/decision - Pilot; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Personnel issues - Task performance - Use of equip/info - Pilot; Personnel issues - Psychological - Perception/orientation/illusion - Pilot,Accident,43.587014,-71.3531,CESSNA,150K,Airplane,LCI,LACONIA MUNI,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),On File,Approach; Approach; UncontrolledDescent,Completed,False,Approved by Office Director,NA,NA,9/30/2023,30-9-2023
ERA24FA003,Accident,193206,2023-10-08,Croydon,NH,USA,NA,N802JR,53971,False,Aviation,Aviation,Approved by Office Director,2025-03-19,NA,Fatal,1,0,0,1,0,"The pilot’s loss of control during the initial climb in dark night conditions due to spatial disorientation, which resulted in a steep banking descent into trees and terrain. Contributing to the accident was the pilot’s lack of recent night flight experience, improper cockpit lighting settings, and his failure to use the helicopter’s stability augmentation system before and during the unusual attitude.",Personnel issues - Experience/knowledge - Experience/qualifications - Pilot; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Aircraft - Aircraft systems - Lighting system - Incorrect use/operation; Personnel issues - Psychological - Perception/orientation/illusion - Pilot; Environmental issues - Conditions/weather/phenomena - Light condition - Response/compensation; Personnel issues - Task performance - Use of equip/info - Pilot; Aircraft - Aircraft systems - Auto flight system - Not used/operated,Accident,43.450516,-72.132165,BELL HELICOPTER TEXTRON CANADA,407,Helicopter,NA,NA,False,1,Turbo shaft,False,Positioning,091,Substantial,Visual (VMC),On File,UncontrolledDescent; InitialClimb; InitialClimb,Completed,False,Approved by Office Director,NA,NA,10/8/2023,8-10-2023
ERA24FA097,Accident,193708,2024-01-26,Londonderry,NH,USA,NA,N53RP; N53RP,U-195; U-195,False,Aviation,Aviation,Approved by Office Director,2026-03-12,NA,Serious,0,1,0,1,0,"The pilot’s failure to ensure that the cockpit door was secured before flight, which resulted in its separation during initial climb and a subsequent loss of control.",Personnel issues - Action/decision - Action - Pilot; Aircraft - Aircraft structures - Doors - Incorrect use/operation,Accident,42.85405,-71.415783,BEECH; BEECH,C99; C99,Airplane; Airplane,NA,NA,False,2,Turbo prop; Turbo prop,False,Other work use,135; 135,Substantial; Substantial,Visual (VMC),Wiggins Airways; Wiggins Airways,Maneuvering; Standing; UncontrolledDescent,Completed,False,Approved by Office Director,NA,NA,1/26/2024,26-1-2024
ERA24LA123,Accident,193847,2024-02-25,Moultonborough,NH,USA,NA,N43892,7551,False,Aviation,Aviation,Approved by Office Director,2024-07-18,NA,None,0,0,0,0,0,The pilots’ failure to maintain directional control of the airplane during the landing.,Personnel issues - Task performance - Use of equip/info - Pilot; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Personnel issues - Task performance - Use of equip/info - Instructor/check pilot,Accident,43.768095,-71.387594000000007,TAYLORCRAFT,BC12-D,Airplane,4MB,MOULTONBOROUGH,False,1,Reciprocating,False,Instructional,091,Substantial,Visual (VMC),On File,Landing; Landing,Completed,False,Approved by Office Director,NA,NA,2/25/2024,25-2-2024
ERA23LA095,Accident,106494,2022-12-26,Hampton,NH,USA,NA,N2895Z,1242-78,False,Aviation,Aviation,Approved by Office Director,2023-06-15,NA,None,0,0,0,0,0,"The pilot’s failure to maintain directional control of the airplane while landing in crosswind conditions, which resulted in a runway excursion.",Personnel issues - Task performance - Use of equip/info - Pilot; Environmental issues - Conditions/weather/phenomena - Wind - Response/compensation; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained,Accident,42.961268,-70.830154,BELLANCA,7ECA,Airplane,7B3,-70.8301542,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC); Visual (VMC),On File,Landing; Landing; Landing,Completed,False,Approved by Office Director,NA,NA,12/26/2022,26-12-2022
ERA23LA196,Accident,107066,2023-04-15,Gilford,NH,USA,NA,N5400S,12-10-54-0221,False,Aviation,Aviation,Approved by Office Director,2023-06-29,NA,None,0,0,0,0,0,"The pilot’s failure to maintain control of the airplane during an attempted go-around, which resulted in an aerodynamic stall and impact with the runway.",Personnel issues - Task performance - Use of equip/info - Pilot; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained,Accident,43.571814,-71.422127,ICP SRL,SAVANNAH S,Airplane,LCI,LACONIA MUNICIPAL AIRPORT,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC); Visual (VMC),On File,Approach; Approach,Completed,False,Approved by Office Director,NA,NA,4/15/2023,15-4-2023
ERA23LA302,Accident,192662,2023-07-17,Lebanon,NH,USA,NA,N173DT,001,False,Aviation,Aviation,Approved by Office Director,2023-08-31,NA,None,0,0,0,0,0,"The pilot’s failure to store the nose landing gear securing bar within reach in the cabin, which resulted in a nose gear collapse following a manual landing gear extension.",Personnel issues - Action/decision - Action - Pilot; Aircraft - Aircraft systems - Landing gear system - Inoperative; Aircraft - Aircraft systems - Landing gear system - Inoperative,Accident,43.619023,-72.304431,POLLOCK MICHAEL D,VELOCITY 173RG,Airplane,LEB,Lebanon Municipal Airport,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),On File,Landing,Completed,False,Approved by Office Director,NA,NA,7/17/2023,17-7-2023
ERA22LA283,Accident,105311,2022-06-22,CHARLESTOWN,NH,USA,NA,N1927A,18-1762,False,Aviation,Aviation,Approved by Office Director,2024-05-30,NA,Serious,0,1,0,1,0,The pilot’s failure to see and avoid power lines while maneuvering at low altitude.,Environmental issues - Physical environment - Object/animal/substance - Awareness of condition; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Personnel issues - Psychological - Attention/monitoring - Pilot; Not determined - Not determined - (general) - Unknown/Not determined,Accident,43.228881,-72.433605,PIPER,PA-18A,Airplane,NA,NA,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),High Wind Aviation Services LLC,Maneuvering; Maneuvering,Completed,False,Approved by Office Director,NA,NA,6/22/2022,22-6-2022
ERA23FA033,Accident,106175,2022-10-21,Keene,NH,USA,NA,N8020R,MC-13,False,Aviation,Aviation,Approved by Office Director,2024-05-30,NA,Fatal,0,0,0,2,0,Improper maintenance of the fuel injector nozzles and the pilots’ failure to abort the takeoff during the takeoff roll. Contributing to the accident was the mechanic’s decision to return the airplane to service with the engine unable to attain its full rated power.,Personnel issues - Action/decision - Info processing/decision - Instructor/check pilot; Personnel issues - Task performance - Maintenance - Maintenance personnel; Aircraft - Aircraft power plant - Engine fuel and control - Damaged/degraded; Personnel issues - Task performance - Maintenance - Maintenance personnel; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Personnel issues - Action/decision - Info processing/decision - Pilot,Accident,42.913141,-72.267627,BEECH,A24,Airplane,EEN,DILLANT-HOPKINS,False,1,Reciprocating,False,Personal,091,Destroyed,Visual (VMC),MONADNOCK AVIATION INC,Maneuvering; Post-Impact; Standing; Takeoff,Completed,False,Approved by Office Director,NA,NA,10/21/2022,21-10-2022
ERA23LA057,Accident,106277,2022-11-10,Gilford,NH,USA,NA,N7223M,55523,False,Aviation,Aviation,Approved by Office Director,2023-06-06,NA,Serious,0,1,0,1,0,"The pilot’s decision to continue the approach to land in conditions where he was unable to see in front of the airplane due to sun glare, which resulted in in a collision a building.",Personnel issues - Action/decision - Info processing/decision - Pilot; Environmental issues - Conditions/weather/phenomena - Light condition - Decision related to condition,Accident,43.57776,-71.403259,CESSNA,175,Airplane,LCI,LACONIA MUNI,False,1,Reciprocating,False,Personal,091,Destroyed,Visual (VMC),On File,Landing; Approach,Completed,False,Approved by Office Director,NA,NA,11/10/2022,10-11-2022
ERA22FA086,Accident,104386,2021-12-11,Bedford,NH,USA,NA,N54GP; N54GP,AT034; AT034,False,Aviation,Aviation,Approved by Office Director,2023-12-06,NA,Fatal,1,0,0,1,0,"The pilot’s failure to secure and feather the left engine and increase power on the right engine after a perceived loss of engine power in the left engine, which resulted in a loss of control and impact with terrain just short of the runway. Contributing to the accident was a reduction in engine power from the left engine due to a 1st stage turbine blade midspan separation and material loss in the 2nd stage stator that were the result of engine operation at high temperatures for an extended period of time.",Personnel issues - Action/decision - Action - Pilot; Personnel issues - Action/decision - Info processing/decision - Other; Aircraft - Aircraft power plant - Engine (turbine/turboprop) - Damaged/degraded,Accident,42.926696,-71.45179,SWEARINGEN; SWEARINGEN,SA226; SA226,Airplane; Airplane,MHT,MANCHESTER BOSTON RGNL,False,2,Turbo prop; Turbo prop,False,NA,135; 135,Destroyed; Destroyed,Visual (VMC); Visual (VMC),CASTLE AVIATION INC; CASTLE AVIATION INC,Approach; UncontrolledDescent; Approach,Completed,False,Approved by Office Director,NA,NA,12/11/2021,11-12-2021
ERA22LA236,Accident,105122,2022-05-23,Nashua,NH,USA,NA,N666U,10476,False,Aviation,Aviation,Approved by Office Director,2023-02-23,NA,Minor,0,0,2,2,0,"The flight instructor’s failure to maintain control of the helicopter during the takeoff, which resulted in a dynamic rollover.",Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Personnel issues - Task performance - Use of equip/info - Instructor/check pilot,Accident,42.782397,-71.520674,ROBINSON HELICOPTER COMPANY,R44 II,Helicopter,ASH,Boire Field Airport,False,1,Reciprocating,False,Instructional,091,Substantial,Visual (VMC),On File,Takeoff; Takeoff,Completed,False,Approved by Office Director,NA,NA,5/23/2022,23-5-2022
