NtsbNo,EventType,Mkey,EventDate,City,State,Country,ReportNo,N#,SerialNumber,HasSafetyRec,Mode,TopicMode,ReportType,OriginalPublishedDate,DocketOriginalPublishedDate,HighestInjuryLevel,FatalInjuryCount,SeriousInjuryCount,MinorInjuryCount,OnboardInjuryCount,OnGroundInjuryCount,ProbableCause,Findings,EventID,Latitude,Longitude,Make,Model,AirCraftCategory,AirportID,AirportName,AmateurBuilt,NumberOfEngines,EngineType,Scheduled,PurposeOfFlight,FAR,AirCraftDamage,WeatherCondition,Operator,BroadPhaseofFlight,ReportStatus,RepGenFlag,MostRecentReportType,DocketUrl,ReportUrl,first_bad_date,second_bad_date
CEN24LA357,Accident,195117,2024-09-01,Mandan,ND,USA,NA,N705JP; N705JP,42.N249; 42.N249,False,Aviation,Aviation,Approved by Office Director,2026-07-29,NA,None,0,0,0,0,0,"The pilot’s failure to perform a go-around following an unstable approach while landing with a tailwind, which resulted in the airplane touching down long on the runway with insufficient distance to stop. Contributing to the accident was the pilot’s selected flap setting which increased the airplane’s landing roll.",Environmental issues - Physical environment - Object/animal/substance - Contributed to outcome; Environmental issues - Conditions/weather/phenomena - Wind - Effect on operation; Personnel issues - Action/decision - Info processing/decision - Pilot; Personnel issues - Task performance - Use of equip/info - Pilot,Accident,46.77369,-100.89914,DIAMOND; DIAMOND,DA42; DA42,Airplane; Airplane,Y19,MANDAN RGNL/LAWLER FLD,False,2,Reciprocating; Reciprocating,False,Personal,091; 091,Substantial; Substantial,Visual (VMC),On File; On File,Landing,Completed,False,Approved by Office Director,NA,NA,9/1/2024,1-9-2024
CEN23LA347,Accident,192789,2023-08-03,Jamestown,ND,USA,NA,N6015W,401-0947,False,Aviation,Aviation,Approved by Office Director,2023-11-09,NA,None,0,0,0,0,0,"The pilot’s failure to maintain proper airspeed after liftoff, which resulted in the airplane exceeding its critical angle of attack and an aerodynamic stall.",Personnel issues - Task performance - Use of equip/info - Pilot; Personnel issues - Experience/knowledge - Experience/qualifications - Pilot; Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - Contributed to outcome; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained,Accident,46.92521,-98.75183,AIR TRACTOR INC,AT-401,Airplane,PRI,Central Ag Spraying,False,1,Turbo prop,False,Ferry,091,Substantial,Visual (VMC); Visual (VMC),On File,InitialClimb; InitialClimb,Completed,False,Approved by Office Director,NA,NA,8/3/2023,3-8-2023
CEN23LA377,Accident,192923,2023-08-15,Great Bend,ND,USA,NA,N9082C,502-0193,False,Aviation,Aviation,Approved by Office Director,2024-05-14,NA,None,0,0,0,0,0,"The pilot’s hard landing on a road and subsequent loss of control, resulting in the airplane impacting a ditch.",Personnel issues - Action/decision - Action - Pilot; Personnel issues - Psychological - Perception/orientation/illusion - Pilot; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained,Accident,46.152,-96.764,AIR TRACTOR INC,AT-502,Airplane,NA,NA,False,1,Turbo prop,False,Aerial application,137,Substantial,Visual (VMC); Visual (VMC); Visual (VMC),Dakota Air Spray,Landing; Landing,Completed,False,Approved by Office Director,NA,NA,8/15/2023,15-8-2023
CEN23FA409,Accident,193049,2023-09-12,Ardoch,ND,USA,NA,N710TY,T660-180,False,Aviation,Aviation,Approved by Office Director,2025-10-08,NA,Fatal,1,0,0,1,0,The pilot’s failure to maintain clearance from a guy wire during an aerial application flight.,Personnel issues - Psychological - Attention/monitoring - Pilot; Environmental issues - Physical environment - Object/animal/substance - Effect on equipment; Personnel issues - Action/decision - Info processing/decision - Pilot; Environmental issues - Physical environment - Object/animal/substance - Awareness of condition,Accident,48.178514,-97.262444,Thrush Aircraft LLC,S2R-T660,Airplane,NA,NA,False,1,Turbo prop,False,Aerial application,137,Substantial,Visual (VMC),Flyiton Ag LLC,Maneuvering,Completed,False,Approved by Office Director,NA,NA,9/12/2023,12-9-2023
CEN23FA412,Accident,193099,2023-09-19,New Rockford,ND,USA,NA,N502NB,502B-2814,False,Aviation,Aviation,Approved by Office Director,2025-12-17,NA,Fatal,1,0,0,1,0,The pilot’s failure to maintain clearance from overhead power lines during an aerial application flight. Contributing to the accident was the pilot’s decision to fly under the power lines with a small area of clearance available for the airplane.,Environmental issues - Physical environment - Object/animal/substance - Decision related to condition; Personnel issues - Action/decision - Info processing/decision - Pilot,Accident,47.590113,-99.119946,AIR TRACTOR INC,AT-502B,Airplane,46D,Carrington Municipal Airport,False,1,Turbo prop,False,Aerial application,137,Substantial,Visual (VMC),Larry J. Polries,Maneuvering,Completed,False,Approved by Office Director,NA,NA,9/19/2023,19-9-2023
CEN23LA103,Accident,106701,2023-02-06,Bismarck,ND,USA,NA,N425Z; N425Z,425-0186; 425-0186,False,Aviation,Aviation,Approved by Office Director,2024-05-02,NA,Minor,0,0,0,2,0,"A loss of braking due to inadequate servicing of brake fluid by the pilot/mechanic, which resulted in a loss of airplane control on the ground.",Personnel issues - Action/decision - Action - Pilot; Environmental issues - Physical environment - Object/animal/substance - Effect on equipment; Aircraft - Aircraft systems - Landing gear system - Incorrect service/maintenance; Aircraft - Fluids/misc hardware - Fluids - Fluid level; Personnel issues - Task performance - Maintenance - Maintenance personnel,Accident,46.772734,-100.74573,CESSNA; CESSNA,425; 425,Airplane; Airplane,KBIS,Bismarck Municipal Airport,False,2,Turbo prop; Turbo prop,False,Personal,091; 091,Substantial; Substantial,Visual (VMC),PEGASUS ROYALTY GROUP LLC; PEGASUS ROYALTY GROUP LLC,Taxi; Taxi; Taxi,Completed,False,Approved by Office Director,NA,NA,2/6/2023,6-2-2023
CEN23LA126,Accident,106860,2023-03-09,Bismark,ND,USA,NA,N46CV; N46CV,LJ-568; LJ-568,False,Aviation,Aviation,Approved by Office Director,2023-04-20,NA,None,0,0,0,0,0,The ground vehicle driver’s failure to see and maintain clearance from the airplane while conducting ground operations.,Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Ability to respond/compensate; Personnel issues - Psychological - Attention/monitoring - Ground crew,Accident,46.776173,-100.75848,BEECH; BEECH,C90; C90,Airplane; Airplane,BIS,Bismark Municipal Airport,False,2,Turbo prop; Turbo prop,False,Positioning,091; 091,Substantial; Substantial,Visual (VMC); Visual (VMC),Executive Air Taxi Corporation; Executive Air Taxi Corporation,Taxi,Completed,False,Approved by Office Director,NA,NA,3/9/2023,9-3-2023
CEN23LA210,Accident,192271,2023-05-30,St. Anthony,ND,USA,NA,N7343L,18-7509049,False,Aviation,Aviation,Approved by Office Director,2023-10-17,NA,Minor,0,0,2,2,0,The pilot’s failure to maintain clearance from terrain while maneuvering at low attitude.,Environmental issues - Conditions/weather/phenomena - Wind - Contributed to outcome; Personnel issues - Task performance - Use of equip/info - Pilot; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained,Accident,46.5983,-100.9408,PIPER,PA-18-150,Airplane,NA,NA,False,1,Reciprocating,False,Public aircraft - federal,PUBU,Substantial,Visual (VMC); Visual (VMC); Visual (VMC),AIR DAKOTA FLITE INC,Maneuvering,Completed,False,Approved by Office Director,NA,NA,5/30/2023,30-5-2023
CEN23LA233,Accident,192334,2023-06-03,Carrington,ND,USA,NA,N8843L,25-5354,False,Aviation,Aviation,Approved by Office Director,2023-11-15,NA,None,0,0,0,0,0,A total loss of engine power as a result of carburetor ice that formed while the engine was operating at a low power setting for an extended period of time before departure.,Aircraft - Aircraft systems - Ice/rain protection system - Capability exceeded; Environmental issues - Conditions/weather/phenomena - Temp/humidity/pressure - Effect on equipment,Accident,47.442983,-99.142824,PIPER,PA-25-235,Airplane,46D,NA,False,1,Reciprocating,False,Aerial application,137,Substantial,Visual (VMC),POLRIES LARRY J,Maneuvering,Completed,False,Approved by Office Director,NA,NA,6/3/2023,3-6-2023
CEN23LA234,Accident,192337,2023-05-28,Grand Forks,ND,USA,NA,N771ND,2881036,False,Aviation,Aviation,Approved by Office Director,2023-07-27,NA,None,0,0,0,0,0,The student pilot’s failure to attain a proper takeoff attitude while demonstrating a soft field takeoff and his improper control inputs resulting in a dragged wing. Contributing to the accident were the gusting wind conditions.,Personnel issues - Task performance - Use of equip/info - Student/instructed pilot; Environmental issues - Conditions/weather/phenomena - Wind - Contributed to outcome,Accident,47.947587,-97.166226,PIPER AIRCRAFT INC,PA-28-181,Airplane,GFK,GRAND FORKS INTL,False,1,Reciprocating,False,Instructional,091,Substantial,Visual (VMC),UNIVERSITY OF NORTH DAKOTA,Takeoff,Completed,False,Approved by Office Director,NA,NA,5/28/2023,28-5-2023
CEN23LA255,Accident,192426,2023-06-22,Westhope,ND,USA,NA,N7419Z,25-3390,False,Aviation,Aviation,Approved by Office Director,2023-10-05,NA,Serious,0,1,0,1,0,The pilot’s failure to maintain aircraft control that resulted in an impact with terrain after takeoff.,Aircraft - Aircraft handling/service - Maintenance/inspections - Incorrect service/maintenance; Personnel issues - Task performance - Use of equip/info - Pilot; Aircraft - Aircraft handling/service - Maintenance/inspections - Not serviced/maintained,Accident,48.909464,-101.02071,PIPER,PA-25-235,Airplane,D64,Westhope Municipal Airport,False,1,Reciprocating,False,Flight test,091,Substantial,Visual (VMC),Pilot,Standing; UncontrolledDescent; Takeoff,Completed,False,Approved by Office Director,NA,NA,6/22/2023,22-6-2023
CEN22LA243,Accident,105245,2022-06-08,Flasher,ND,USA,NA,N235MG,18038C,False,Aviation,Aviation,Approved by Office Director,2023-02-23,NA,Minor,0,0,0,1,0,"The pilot’s loss of control during a takeoff from a narrow gravel road, resulting in a collision with a fixed obstacle.",Personnel issues - Task performance - (general) - Pilot,Accident,46.4561,-101.2326,MAULE,MT-7-235,Airplane,NA,NA,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),OLSON OLE,Takeoff; Takeoff,Completed,False,Approved by Office Director,NA,NA,6/8/2022,8-6-2022
CEN22LA281,Accident,105342,2022-06-19,Fargo,ND,USA,NA,N5256S,172S10901,False,Aviation,Aviation,Approved by Office Director,2022-09-08,NA,None,0,0,0,0,0,"The flight instructor’s failure to adequately monitor the pilot flying, which resulted in a nose-wheel first hard landing. 

",Personnel issues - Action/decision - Info processing/decision - Instructor/check pilot; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Personnel issues - Psychological - Attention/monitoring - Instructor/check pilot; Personnel issues - Action/decision - Action - Instructor/check pilot; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained,Accident,46.922153,-96.816017,CESSNA,172S,Airplane,FAR,HECTOR INTL,False,1,NA,False,Instructional,091,Substantial,Visual (VMC),FARGO JET CENTER LLC,Landing,Completed,False,Approved by Office Director,NA,NA,6/19/2022,19-6-2022
CEN22LA291,Accident,105365,2022-06-12,Minot,ND,USA,NA,N737BW,17269300,False,Aviation,Aviation,Approved by Office Director,2022-09-22,NA,Minor,0,0,1,1,0,"The student pilot’s failure to maintain airspeed and yaw control of the airplane during an aborted takeoff, which resulted in an aerodynamic stall and impact with the ground. 
",Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Personnel issues - Task performance - Use of equip/info - Pilot,Accident,48.2576,-101.278,CESSNA,172N,Airplane,MOT,MINOT INTL,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),PIETSCH AIRCRAFT RESTORATION & REPAIR INC,Takeoff,Completed,False,Approved by Office Director,NA,NA,6/12/2022,12-6-2022
CEN22LA439,Accident,106076,2022-09-26,Williston,ND,USA,NA,N93330,31731,False,Aviation,Aviation,Approved by Office Director,2022-12-20,NA,None,0,0,0,0,0,"The pilot's failure to maintain directional control of the airplane during the landing, which resulted in a ground loop.
",Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Personnel issues - Task performance - Use of equip/info - Pilot,Accident,48.252838,-103.74356,CESSNA,180,Airplane,XWA,WILLISTON BASIN INTL,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),On File,Landing; Landing; Landing,Completed,False,Approved by Office Director,NA,NA,9/26/2022,26-9-2022
CEN23LA058,Accident,106415,2022-12-03,Regent,ND,USA,NA,N7659X,1084859,False,Aviation,Aviation,Approved by Office Director,2023-03-02,NA,Minor,0,0,0,3,0,The pilot failed to maintain clearance from high tension wires while maneuvering at low altitude.,Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Personnel issues - Psychological - Attention/monitoring - Pilot; Environmental issues - Physical environment - Object/animal/substance - Awareness of condition,Accident,46.428057,-102.52786,STINSON,108-3,Airplane,n/a,NA,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),On File,Maneuvering,Completed,False,Approved by Office Director,NA,NA,12/3/2022,3-12-2022
CEN22LA007,Accident,104058,2021-10-03,Minot,ND,USA,NA,N9115Y,01204,False,Aviation,Aviation,Approved by Office Director,2023-03-16,NA,Minor,0,0,0,1,0,"The pilot’s failure to maintain proper airspeed and exceedance of the airplane’s critical angle of attack on final landing approach, which resulted in an aerodynamic stall and hard landing. Contributing to the accident was the pilot’s inexperience with the airplane’s performance, and an oil film on the canopy that obscured the pilot’s visibility.",Aircraft - Fluids/misc hardware - Fluids - Unknown/Not determined; Not determined - Not determined - (general) - Unknown/Not determined; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Aircraft - Aircraft power plant - Engine (reciprocating) - Unknown/Not determined; Personnel issues - Task performance - (general) - Pilot; Personnel issues - Experience/knowledge - Experience/qualifications - Pilot; Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Personnel issues - Task performance - Use of equip/info - Pilot,Accident,48.257639,-101.27802,Soneral,L2,Airplane,MOT,MINOT INTL,True,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),Jeremy Skalicky,Approach,Completed,False,Approved by Office Director,NA,NA,10/3/2021,3-10-2021
CEN22FA017,Accident,104122,2021-10-19,Buxton,ND,USA,NA,N820ND,2881048,False,Aviation,Aviation,Approved by Office Director,2022-08-31,NA,Fatal,0,0,0,1,0,"The pilot’s intentional flight into terrain as an act of suicide.  
",Personnel issues - Miscellaneous - Intentional act - Pilot,Accident,47.568545,-97.032507,PIPER AIRCRAFT INC,PA-28-181,Airplane,NA,NA,False,1,Reciprocating,False,Instructional,091,Destroyed,Visual (VMC),UNIVERSITY OF NORTH DAKOTA,Enroute,Completed,False,Approved by Office Director,NA,NA,10/19/2021,19-10-2021
CEN22LA102,Accident,104535,2022-01-02,Grand Forks,ND,USA,NA,N5844P,24-925,False,Aviation,Aviation,Approved by Office Director,2024-01-30,NA,None,0,0,0,0,0,Failure of the landing gear to properly extend before landing for reasons that could not be determined.,Aircraft - Aircraft systems - Landing gear system - Malfunction; Not determined - Not determined - (general) - Unknown/Not determined,Accident,47.947278,-97.173778,PIPER,PA-24-250,Airplane,GFK,Grand Forks Int'l,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),On File,Landing; Landing,Completed,False,Approved by Office Director,NA,NA,1/2/2022,2-1-2022
CEN22LA144,Accident,104791,2022-03-11,Minot,ND,USA,NA,N164CP,0891,False,Aviation,Aviation,Approved by Office Director,2024-04-10,NA,None,0,0,0,0,0,"The failure of the Nos.2, 4, and 6 cylinders due to detonation.",Aircraft - Aircraft power plant - Engine (reciprocating) - Failure; Aircraft - Aircraft power plant - Engine (reciprocating) - Damaged/degraded,Accident,48.2557,-101.2882,CIRRUS DESIGN CORP,SR22T,Airplane,MOT,MOT,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),On File,Approach,Completed,False,Approved by Office Director,NA,NA,3/11/2022,11-3-2022
CEN21FA368,Accident,103667,2021-08-10,Strasburg,ND,USA,NA,N4956X,2164R,False,Aviation,Aviation,Approved by Office Director,2023-01-25,NA,Fatal,1,0,0,1,0,The pilot’s intentional flight under power lines and his failure to maintain clearance from the lines during an aerial application flight.,Personnel issues - Action/decision - Info processing/decision - Pilot; Environmental issues - Physical environment - Object/animal/substance - Decision related to condition; Environmental issues - Physical environment - Object/animal/substance - Effect on equipment,Accident,46.086986,-100.23368,ROCKWELL INTERNATIONAL,S2R,Airplane,NA,NA,False,1,Turbo prop,False,Aerial application,137,Substantial,Visual (VMC),GUNIA MICHEL L,Maneuvering,Completed,False,Approved by Office Director,NA,NA,8/10/2021,10-8-2021
CEN21LA371,Accident,103685,2021-08-10,West Fargo,ND,USA,NA,N3944Y,21058444,False,Aviation,Aviation,Approved by Office Director,2023-04-05,NA,Serious,0,0,0,1,0,A total loss of engine power due to fuel starvation.,Aircraft - Fluids/misc hardware - Fluids - Fluid level,Accident,46.903989,-96.929787,CESSNA,210D,Airplane,D54,WEST FARGO MUNI,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),On File,Approach; Approach,Completed,False,Approved by Office Director,NA,NA,8/10/2021,10-8-2021
CEN21LA394,Accident,103792,2021-09-01,Dunseith,ND,USA,NA,C-FMFT,50788,False,Aviation,Aviation,Approved by Office Director,2022-02-08,NA,None,0,0,0,0,0,"The pilot’s failure to maintain directional control during an attempted go-around with a strong gusting crosswind.

",Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Not attained/maintained; Personnel issues - Task performance - Use of equip/info - Pilot; Environmental issues - Conditions/weather/phenomena - Wind - Decision related to condition,Accident,48.997306,-100.04369,CESSNA,180,Airplane,S28,INTL PEACE GARDEN,False,1,Reciprocating,False,Personal,091,Substantial,Visual (VMC),On File,Landing; Landing; Landing; Landing,Completed,False,Approved by Office Director,NA,NA,9/1/2021,1-9-2021
